lat,lon,label,tid,category,day,hour
40.009685,116.31514,0,156,3,4,15
40.009624,116.315177,0,159,0,4,21
40.009571,116.315203,0,158,8,4,23
40.00955,116.315201,0,158,1,5,1
40.009541,116.315202,0,158,2,5,12
40.009539,116.315203,0,157,5,5,14
40.009539,116.315202,0,157,0,5,14
40.009545,116.3152,0,157,1,5,14
40.009548,116.315201,0,157,1,5,14
40.009554,116.315201,0,156,3,5,14
40.009553,116.315201,0,156,1,5,23
40.009545,116.315196,0,155,2,5,23
40.009547,116.315195,0,155,3,6,14
40.009546,116.315196,0,155,1,6,16
40.009544,116.315197,0,155,0,6,16
40.009536,116.315198,0,156,4,6,17
40.009541,116.315198,0,156,4,6,18
40.009541,116.315198,0,156,1,1,15
40.009549,116.315198,0,156,1,1,15
40.009567,116.315198,0,155,1,1,15
40.009584,116.315217,0,149,3,1,16
40.009617,116.315226,0,144,3,1,16
40.009644,116.31525,0,138,1,1,23
40.009667,116.315244,0,133,4,2,1
40.009683,116.31524,0,128,2,2,1
40.009687,116.315239,0,126,2,3,15
40.009684,116.315238,0,126,5,3,17
40.009684,116.315238,0,126,2,4,5
40.009677,116.315239,0,126,1,4,12
40.009652,116.315257,0,128,1,4,13
40.009595,116.315269,0,132,1,4,13
40.009562,116.315214,0,130,3,4,13
40.009545,116.315182,0,127,0,4,18
40.009539,116.315173,0,124,1,4,21
40.009539,116.315173,0,124,1,4,21
40.009545,116.315167,0,123,0,5,0
40.009543,116.315135,0,122,2,5,0
40.009543,116.315135,0,122,4,5,15
40.009546,116.315135,0,122,4,5,15
40.009563,116.315156,0,123,4,5,17
40.009541,116.315218,0,124,4,5,17
40.009538,116.315219,0,124,0,5,17
40.009536,116.31522,0,124,4,5,18
40.009535,116.31522,0,124,4,6,20
40.009532,116.315221,0,124,2,6,23
40.009532,116.315221,0,124,3,0,11
40.009538,116.31522,0,124,1,0,15
40.00959,116.315225,0,120,0,0,15
40.009616,116.315244,0,116,4,0,15
40.009658,116.315229,0,112,3,0,16
40.009693,116.315186,0,110,3,0,16
40.009701,116.315184,0,109,1,1,10
40.009701,116.315184,0,109,3,1,10
40.009707,116.315183,0,109,1,1,15
40.009686,116.315134,0,107,1,1,15
40.009659,116.315131,0,107,0,1,15
40.009659,116.315123,0,107,3,1,15
40.009658,116.315123,0,107,3,1,15
40.009657,116.315123,0,107,1,1,23
40.009652,116.315124,0,107,2,1,23
40.009657,116.315125,0,107,3,2,13
40.009661,116.315124,0,108,1,2,19
40.009661,116.315124,0,108,0,2,19
40.009664,116.315121,0,112,3,2,19
40.009664,116.31515,0,116,3,2,19
40.009694,116.315169,0,119,2,4,0
40.009693,116.315183,0,121,1,4,9
40.009685,116.315174,0,121,3,4,9
40.009685,116.315174,0,121,3,4,10
40.009677,116.315173,0,122,0,4,14
40.00967,116.315138,0,117,1,4,15
40.00968,116.315099,0,113,5,4,19
40.00968,116.315099,0,113,4,4,20
40.009672,116.315098,0,113,2,5,1
40.009685,116.315064,0,112,2,5,11
40.009684,116.315062,0,112,3,5,18
40.009689,116.31506,0,112,1,5,21
40.009685,116.315059,0,112,1,5,21
40.009685,116.315059,0,112,1,5,21
40.009678,116.31506,0,112,2,6,3
40.009656,116.315064,0,111,0,6,9
40.009606,116.315053,0,111,4,6,10
40.009603,116.315054,0,111,7,6,11
40.009607,116.315055,0,111,4,6,12
40.009607,116.315055,0,111,0,6,22
40.009604,116.315055,0,111,8,6,22
40.009596,116.315064,0,112,2,0,1
40.009599,116.315058,0,113,0,0,13
40.009599,116.315058,0,113,1,0,16
40.009597,116.315059,0,113,4,0,16
40.009619,116.315066,0,112,4,0,16
40.009647,116.315066,0,111,4,0,16
40.009652,116.315065,0,111,3,0,17
40.009659,116.315066,0,111,3,0,18
40.009659,116.315066,0,111,1,0,23
40.009659,116.315066,0,111,1,0,23
40.009616,116.315093,0,116,1,0,23
40.009595,116.315112,0,119,1,0,23
40.009596,116.315122,0,120,1,0,23
40.009597,116.315192,0,123,1,0,23
40.009593,116.315301,0,123,2,1,1
40.009609,116.315367,0,123,1,1,9
40.009602,116.315377,0,123,3,1,11
40.009593,116.315368,0,122,0,1,13
40.009593,116.315368,0,122,1,1,15
40.009592,116.315367,0,122,1,1,15
40.009581,116.315366,0,122,1,1,16
40.009513,116.315376,0,122,0,1,16
40.009498,116.315337,0,123,3,1,17
40.009512,116.315283,0,122,1,1,23
40.009515,116.315281,0,122,2,2,1
40.009518,116.315279,0,122,1,2,10
40.009518,116.315279,0,122,3,2,15
40.009526,116.315278,0,123,0,2,15
40.009584,116.315246,0,120,3,2,19
40.009628,116.315253,0,117,1,2,23
40.009636,116.315243,0,116,1,2,23
40.009617,116.315249,0,117,4,3,8
40.009604,116.315256,0,118,1,3,8
40.009596,116.315255,0,118,1,3,8
40.009597,116.315255,0,118,3,3,9
40.009604,116.315254,0,118,3,3,9
40.009604,116.315254,0,118,1,3,14
40.009604,116.315254,0,118,1,3,14
40.00961,116.315254,0,119,0,3,17
40.009621,116.315253,0,120,1,4,8
40.009631,116.315251,0,121,1,4,8
40.009661,116.31521,0,128,3,4,8
40.009688,116.315182,0,138,3,4,8
40.009694,116.315166,0,150,2,4,16
40.009678,116.315162,0,156,2,5,10
40.009686,116.31516,0,159,1,5,12
40.009686,116.31516,0,159,4,5,12
40.009688,116.315159,0,161,1,0,10
40.009697,116.315155,0,164,0,0,13
40.009729,116.315108,0,178,3,0,14
40.009738,116.315105,0,183,1,0,15
40.009738,116.315105,0,183,1,0,15
40.009733,116.315103,0,185,1,0,16
40.009682,116.315107,0,193,1,0,16
40.00966,116.315127,0,196,4,0,16
40.009664,116.315131,0,196,3,0,17
40.009671,116.315132,0,197,3,0,17
40.00985,116.314942,0,135,0,0,23
40.009875,116.314894,0,137,2,1,0
40.009849,116.314886,0,139,1,1,9
40.009845,116.314886,0,139,1,2,15
40.009845,116.314886,0,139,1,2,15
40.009845,116.314886,0,139,1,2,16
40.009847,116.314886,0,139,3,2,16
40.009851,116.31487,0,140,3,2,17
40.009852,116.314847,0,142,1,2,23
40.009848,116.314829,0,143,1,2,23
40.009785,116.314866,0,143,1,2,23
40.009785,116.314866,0,143,1,2,23
40.00978,116.31487,0,143,1,2,23
40.009737,116.314868,0,145,1,2,23
40.009728,116.314862,0,146,1,2,23
40.0097,116.314875,0,147,1,2,23
40.009588,116.31496,0,151,2,3,1
40.009552,116.315038,0,156,2,4,9
40.009604,116.315049,0,159,4,6,0
40.009671,116.315032,0,161,2,6,7
40.009711,116.315011,0,161,2,0,6
40.009762,116.315004,0,161,5,0,6
40.00978,116.314988,0,162,1,0,6
40.00979,116.314982,0,163,1,0,7
40.00987,116.314891,0,163,1,0,7
40.009943,116.314802,0,164,1,0,7
40.009896,116.314814,0,165,1,1,14
40.009853,116.314828,0,168,1,1,14
40.00992,116.314801,0,170,0,1,14
40.009958,116.3148,0,174,1,1,16
40.009974,116.314871,0,179,0,1,23
40.009977,116.314906,0,185,1,2,0
40.009893,116.314979,0,192,2,2,1
40.009764,116.315056,0,199,1,3,9
40.009804,116.315045,0,202,5,3,10
40.0099,116.314959,0,205,0,3,15
40.009745,116.315037,0,210,2,3,15
40.009441,116.315305,0,215,4,3,17
40.009326,116.315351,0,218,4,4,11
40.009341,116.315333,0,220,1,5,21
40.009368,116.315321,0,226,4,5,22
40.0094,116.315309,0,235,0,5,22
40.009429,116.315221,0,240,1,6,3
40.009498,116.315134,0,243,2,6,3
40.009565,116.31508,0,234,4,6,12
40.00962,116.31506,0,227,5,6,14
40.009661,116.315042,0,224,7,6,14
40.009664,116.31503,0,216,2,6,23
40.009679,116.314998,0,211,2,0,8
40.00969,116.314961,0,202,3,0,15
40.009722,116.314914,0,190,1,0,15
40.009742,116.314892,0,181,1,0,20
40.009754,116.314876,0,178,0,0,21
40.009775,116.314832,0,172,4,1,13
40.009812,116.314784,0,168,0,1,13
40.009839,116.314771,0,164,1,1,15
40.009842,116.314751,0,164,3,1,15
40.009839,116.314749,0,166,1,2,1
40.009839,116.314749,0,166,2,2,1
40.009834,116.314747,0,167,3,2,14
40.009788,116.31467,0,162,1,2,15
40.009759,116.314593,0,154,1,2,15
40.009718,116.314546,0,144,3,2,16
40.009704,116.31454,0,136,2,5,21
40.009718,116.314548,0,134,0,5,21
40.009706,116.31455,0,127,1,5,21
40.009702,116.314582,0,119,4,6,12
40.009709,116.314635,0,117,4,6,12
40.009741,116.314635,0,115,2,6,12
40.009743,116.314666,0,114,0,6,20
40.009743,116.314685,0,121,3,0,12
40.009742,116.31471,0,131,3,0,12
40.00975,116.314754,0,140,4,0,17
40.009735,116.314801,0,141,1,1,8
40.009794,116.314748,0,140,1,1,9
40.009893,116.31469,0,140,3,1,9
40.009926,116.31465,0,141,4,1,18
40.009861,116.314679,0,153,8,4,16
40.009908,116.314578,0,165,1,4,20
40.009878,116.314575,0,177,0,4,20
40.009887,116.314565,0,175,2,5,1
40.00983,116.314639,0,175,1,5,9
40.009793,116.314682,0,171,1,5,9
40.009712,116.314787,0,167,1,5,9
40.009704,116.314837,0,168,0,5,14
40.009694,116.314887,0,169,3,5,15
40.009696,116.31492,0,166,3,5,15
40.009685,116.314927,0,167,5,6,18
40.009698,116.314851,0,169,3,1,16
40.009727,116.314722,0,170,1,2,12
40.00974,116.314631,0,176,1,2,13
40.009753,116.314523,0,182,0,2,19
40.009798,116.314439,0,186,7,2,20
40.009775,116.314549,0,197,2,3,2
40.00978,116.314613,0,204,2,4,23
40.009752,116.314732,0,214,1,5,23
40.009724,116.314836,0,218,1,6,15
40.00969,116.314908,0,224,3,6,15
40.009647,116.314991,0,232,0,0,13
40.009639,116.315006,0,236,1,0,21
40.009624,116.315031,0,238,0,0,21
40.009614,116.315114,0,239,2,2,3
40.009578,116.31512,0,242,1,2,15
40.009561,116.315092,0,242,1,3,12
40.009541,116.315002,0,247,4,3,13
40.009551,116.314906,0,248,4,3,14
40.009577,116.314788,0,246,8,5,1
40.009609,116.314655,0,246,2,5,3
40.009638,116.314605,0,244,3,5,11
40.009636,116.314629,0,240,2,0,10
40.009636,116.314582,0,245,5,0,10
40.009636,116.314633,0,241,3,0,10
40.009662,116.314738,0,242,2,0,13
40.009721,116.314822,0,252,1,0,13
40.009763,116.314892,0,262,1,0,13
40.00977,116.314979,0,263,1,0,13
40.009757,116.315026,0,259,5,0,14
40.009712,116.315057,0,255,3,0,16
40.009682,116.31507,0,245,3,0,16
40.009595,116.315135,0,245,3,0,19
40.00956,116.315152,0,241,3,0,19
40.009748,116.314934,0,121,3,0,19
40.009753,116.314867,0,118,1,0,23
40.009719,116.314825,0,116,1,0,23
40.009654,116.314873,0,116,0,0,23
40.00971,116.314842,0,115,3,0,23
40.009724,116.314842,0,115,2,1,0
40.009724,116.314842,0,115,5,1,1
40.009724,116.314845,0,115,0,1,3
40.009719,116.314885,0,116,3,1,10
40.009696,116.314955,0,119,3,1,11
40.00969,116.314973,0,118,0,1,12
40.009693,116.314973,0,118,0,1,13
40.009696,116.314973,0,118,2,1,14
40.009691,116.314974,0,118,4,1,20
40.009686,116.314977,0,119,2,2,2
40.00969,116.314979,0,119,2,2,2
40.00969,116.314981,0,119,2,2,3
40.009688,116.314982,0,119,5,2,5
40.00968,116.314984,0,119,1,2,6
40.009672,116.314985,0,120,1,2,12
40.009667,116.314986,0,120,3,2,13
40.00966,116.314988,0,120,3,2,13
40.00966,116.314988,0,120,3,2,19
40.009659,116.31499,0,120,3,2,19
40.009622,116.315054,0,121,4,2,19
40.009588,116.315137,0,123,5,2,19
40.009559,116.315192,0,128,2,2,20
40.009535,116.315247,0,133,3,2,22
40.009532,116.315253,0,138,2,2,22
40.009532,116.315253,0,138,2,3,5
40.009536,116.315252,0,139,1,3,5
40.009546,116.31525,0,139,1,3,5
40.009563,116.315232,0,139,1,3,6
40.009573,116.315195,0,140,3,3,6
40.009564,116.31519,0,141,4,3,7
40.009558,116.315189,0,141,3,3,10
40.009558,116.315189,0,141,3,3,10
40.009559,116.315187,0,141,1,3,15
40.009614,116.315123,0,143,2,3,16
40.009648,116.315074,0,141,5,3,16
40.009658,116.315068,0,140,8,3,19
40.009671,116.31505,0,140,5,4,3
40.009669,116.315036,0,138,3,4,13
40.009671,116.315035,0,138,4,4,15
40.009676,116.315035,0,138,0,4,15
40.009676,116.315035,0,137,4,4,15
40.009671,116.315037,0,137,4,4,15
40.009668,116.315038,0,137,1,4,22
40.009668,116.315038,0,137,1,4,22
40.009672,116.315039,0,137,1,4,22
40.009678,116.31504,0,137,2,4,23
40.009678,116.31504,0,137,2,4,23
40.009674,116.315041,0,136,1,4,23
40.009669,116.315044,0,136,1,4,23
40.009669,116.315044,0,136,4,5,2
40.009663,116.315045,0,136,5,5,2
40.009641,116.315048,0,135,3,5,14
40.009608,116.315036,0,134,0,5,14
40.009601,116.315037,0,134,4,5,19
40.009597,116.315038,0,134,2,5,19
40.009597,116.315038,0,134,4,5,20
40.009602,116.315038,0,134,2,5,21
40.009619,116.315028,0,134,2,5,22
40.009634,116.315002,0,135,5,5,22
40.00964,116.315,0,136,0,5,23
40.009647,116.315,0,136,2,6,7
40.009652,116.314999,0,137,3,6,9
40.009658,116.314999,0,138,5,6,13
40.009658,116.314999,0,138,1,6,13
40.009655,116.314999,0,139,1,6,13
40.009638,116.315002,0,139,1,6,14
40.009621,116.315027,0,137,3,6,14
40.009621,116.315031,0,135,3,6,15
40.009626,116.315029,0,135,3,6,17
40.009633,116.315028,0,135,3,6,18
40.009635,116.315026,0,135,5,0,9
40.009635,116.315026,0,135,2,0,9
40.009634,116.315025,0,135,5,0,13
40.009648,116.315013,0,132,2,0,13
40.009662,116.315017,0,124,0,0,13
40.009667,116.315016,0,124,0,0,13
40.009667,116.315016,0,124,5,1,7
40.009661,116.315015,0,124,3,1,7
40.009663,116.314988,0,122,5,1,7
40.009685,116.314964,0,119,1,1,7
40.00969,116.314964,0,119,1,1,7
40.00969,116.314967,0,119,1,1,7
40.009687,116.314967,0,119,5,1,8
40.009687,116.314967,0,119,4,1,12
40.009691,116.314967,0,119,1,1,15
40.009737,116.314942,0,115,5,1,15
40.009772,116.314931,0,113,2,1,21
40.009775,116.314931,0,113,5,2,8
40.009769,116.314931,0,113,2,2,8
40.009771,116.31493,0,113,3,2,13
40.009771,116.31493,0,113,3,2,15
40.009776,116.314929,0,113,4,2,15
40.009784,116.314941,0,113,4,2,15
40.009802,116.314978,0,113,0,2,15
40.009793,116.315023,0,113,4,2,16
40.009803,116.315024,0,114,0,2,16
40.0098,116.315002,0,112,4,2,16
40.0098,116.315002,0,112,0,2,23
40.0098,116.315002,0,112,0,2,23
40.009582,116.315202,0,131,5,2,23
40.009576,116.315204,0,131,5,3,1
40.009549,116.315227,0,132,2,3,1
40.009502,116.315255,0,135,2,3,1
40.009438,116.315324,0,139,5,3,6
40.009478,116.315275,0,139,1,3,6
40.009485,116.31527,0,138,5,3,7
40.009485,116.31527,0,138,0,3,8
40.009484,116.315269,0,139,5,3,9
40.009525,116.315229,0,136,1,3,10
40.009586,116.315174,0,134,0,3,10
40.009653,116.315089,0,133,5,3,19
40.009692,116.315009,0,132,4,3,20
40.009693,116.314994,0,131,5,4,2
40.009688,116.315019,0,129,2,4,7
40.009654,116.315095,0,129,5,4,11
40.009644,116.315129,0,128,1,4,14
40.009643,116.315129,0,127,4,4,22
40.009643,116.315129,0,127,0,5,1
40.00964,116.315128,0,127,2,5,1
40.00963,116.315127,0,127,5,5,1
40.00963,116.315127,0,127,2,5,1
40.009625,116.315126,0,127,3,5,2
40.009602,116.315081,0,125,5,5,9
40.009598,116.315071,0,124,2,5,10
40.009598,116.315071,0,124,2,5,11
40.009603,116.31507,0,124,0,5,15
40.009627,116.315036,0,122,2,5,20
40.009663,116.31498,0,119,2,5,23
40.009685,116.314983,0,117,1,6,3
40.009688,116.314996,0,115,3,6,3
40.009696,116.315005,0,115,4,6,3
40.0097,116.315034,0,112,2,6,4
40.009685,116.315086,0,112,5,6,14
40.009685,116.315086,0,112,2,6,15
40.00969,116.315087,0,112,4,6,17
40.00967,116.315108,0,106,2,6,20
40.009652,116.315178,0,105,5,6,23
40.009652,116.315178,0,105,2,0,6
40.009651,116.315179,0,105,5,0,11
40.009654,116.315168,0,104,0,0,11
40.009689,116.315151,0,103,2,0,11
40.00974,116.315096,0,100,3,0,17
40.009784,116.315029,0,91,3,0,18
40.009832,116.314974,0,81,3,0,20
40.009843,116.314954,0,74,7,0,21
40.009828,116.314931,0,71,1,1,0
40.009821,116.314852,0,68,0,1,2
40.009813,116.314802,0,63,3,1,3
40.009823,116.314764,0,59,2,1,3
40.00981,116.314784,0,59,5,1,13
40.009807,116.314807,0,61,3,1,13
40.009811,116.314864,0,63,1,1,13
40.00981,116.314889,0,65,1,1,14
40.009831,116.314903,0,66,3,1,14
40.009843,116.314916,0,75,3,1,16
40.009826,116.314898,0,85,3,1,19
40.0098,116.314907,0,92,5,2,10
40.009788,116.314918,0,95,1,2,17
40.009784,116.314901,0,98,3,2,19
40.00976,116.314935,0,101,2,3,9
40.009725,116.314946,0,105,2,3,9
40.009726,116.314948,0,107,3,4,6
40.009726,116.314948,0,107,3,4,11
40.009724,116.31495,0,109,0,4,12
40.009713,116.314954,0,109,3,4,15
40.009712,116.314951,0,108,0,4,18
40.00971,116.31495,0,108,2,4,18
40.00971,116.31495,0,108,5,4,18
40.009711,116.31495,0,108,5,5,1
40.009721,116.314983,0,111,2,5,1
40.009729,116.315014,0,114,5,5,11
40.009768,116.315032,0,118,2,5,11
40.009786,116.315052,0,121,0,5,20
40.009814,116.315025,0,120,5,6,8
40.009797,116.315013,0,117,3,6,8
40.009797,116.315013,0,117,5,6,12
40.009789,116.315014,0,118,4,6,16
40.009752,116.315051,0,118,2,1,13
40.009728,116.315087,0,118,3,1,15
40.009728,116.315087,0,118,3,1,15
40.00973,116.315086,0,118,3,1,18
40.009716,116.315083,0,117,2,2,1
40.009714,116.315074,0,113,2,2,4
40.00972,116.315074,0,113,5,3,11
40.009713,116.315074,0,112,2,3,11
40.009717,116.315073,0,112,1,3,13
40.009717,116.315073,0,112,3,3,19
40.009724,116.315071,0,113,1,3,23
40.009744,116.315042,0,112,0,4,1
40.009747,116.315022,0,111,2,4,1
40.009756,116.315015,0,111,5,4,2
40.009768,116.314945,0,114,2,4,2
40.009759,116.314933,0,114,5,4,10
40.009747,116.314933,0,114,1,4,10
40.009747,116.314933,0,114,1,4,14
40.009748,116.314933,0,114,3,4,14
40.009718,116.314978,0,116,0,5,2
40.009727,116.314997,0,116,2,5,2
40.009733,116.315017,0,116,2,5,2
40.009718,116.315028,0,115,5,5,13
40.009718,116.315028,0,115,2,5,13
40.009718,116.315027,0,116,4,5,17
40.009715,116.314992,0,110,4,5,18
40.009683,116.314994,0,110,4,5,18
40.009679,116.314995,0,110,0,5,18
40.009674,116.314996,0,110,0,5,18
40.009674,116.314996,0,110,4,5,19
40.009671,116.314997,0,110,3,6,12
40.009662,116.314996,0,110,3,6,12
40.00966,116.314996,0,110,0,6,21
40.009663,116.314996,0,110,2,6,21
40.009662,116.314996,0,110,5,0,10
40.009662,116.314995,0,110,5,0,13
40.009662,116.314996,0,110,1,0,13
40.009665,116.314995,0,110,2,1,9
40.009669,116.314995,0,111,5,1,9
40.009669,116.314995,0,111,2,1,9
40.009674,116.314994,0,111,2,1,20
40.009696,116.314975,0,111,5,2,12
40.009755,116.314912,0,111,3,2,19
40.009776,116.314858,0,112,5,4,2
40.009808,116.314801,0,111,3,4,13
40.009806,116.314822,0,112,2,4,16
40.009806,116.314822,0,112,2,4,23
40.009804,116.314824,0,112,5,5,2
40.009777,116.314869,0,112,2,5,2
40.009765,116.314932,0,112,2,5,16
40.009766,116.314933,0,112,4,5,16
40.009764,116.314935,0,112,2,6,1
40.009764,116.314935,0,112,5,6,2
40.009763,116.314934,0,112,5,6,13
40.009781,116.314919,0,111,2,6,13
40.009753,116.314922,0,111,2,6,19
40.009753,116.314921,0,111,5,6,19
40.00975,116.314921,0,111,2,6,19
40.00975,116.314921,0,111,7,6,21
40.009756,116.314921,0,112,2,0,0
40.009767,116.314919,0,111,5,0,0
40.009772,116.314918,0,111,2,0,1
40.009772,116.314918,0,111,3,0,14
40.009778,116.314917,0,112,3,0,15
40.009773,116.314932,0,114,1,0,23
40.009777,116.314932,0,116,2,1,2
40.009777,116.314932,0,116,5,1,2
40.009777,116.314933,0,117,5,1,7
40.009808,116.314948,0,119,2,1,7
40.009843,116.314942,0,122,5,1,11
40.009869,116.314906,0,119,1,1,13
40.009883,116.314892,0,117,1,1,23
40.009936,116.314883,0,119,2,2,1
40.009959,116.314885,0,121,5,2,1
40.009977,116.314862,0,123,2,2,1
40.009973,116.314866,0,124,5,2,2
40.009976,116.314871,0,125,2,2,2
40.009975,116.31487,0,125,2,2,12
40.009972,116.314871,0,125,5,2,13
40.009968,116.314871,0,125,3,2,19
40.009962,116.314872,0,125,2,3,13
40.009956,116.314872,0,125,5,3,13
40.009956,116.314872,0,125,1,3,13
40.009948,116.314872,0,125,4,4,18
40.009897,116.314912,0,123,2,4,18
40.00988,116.314928,0,123,2,4,18
40.009879,116.314966,0,123,5,5,6
40.009889,116.315014,0,123,2,5,6
40.009892,116.315053,0,123,0,5,17
40.009878,116.315062,0,121,3,0,18
40.009856,116.315069,0,117,3,0,21
40.009837,116.315058,0,114,0,1,3
40.009837,116.315058,0,114,3,1,20
40.009831,116.315058,0,114,1,1,23
40.0098,116.315057,0,114,1,3,17
40.009754,116.315032,0,116,4,5,22
40.009726,116.315039,0,118,0,5,23
40.009724,116.315043,0,119,2,6,3
40.009724,116.315043,0,120,8,6,16
40.009723,116.315045,0,120,4,6,18
40.009724,116.315044,0,120,5,6,19
40.009729,116.315043,0,120,0,6,21
40.009727,116.315042,0,120,8,0,19
40.009722,116.315042,0,119,8,1,0
40.009722,116.315042,0,119,5,1,15
40.009719,116.315044,0,119,5,2,10
40.009729,116.315045,0,119,2,2,17
40.009732,116.315046,0,119,0,5,18
40.009732,116.315046,0,119,2,5,22
40.009726,116.315046,0,119,8,6,1
40.009683,116.315059,0,120,8,6,2
40.009652,116.315092,0,123,2,6,4
40.00965,116.315094,0,123,5,0,10
40.009656,116.315096,0,123,2,1,19
40.00966,116.315096,0,123,5,2,12
40.00966,116.315096,0,123,2,2,19
40.009668,116.315099,0,124,7,2,19
40.009673,116.31509,0,124,2,2,22
40.00967,116.315094,0,126,5,3,11
40.009668,116.315095,0,126,7,3,21
40.009666,116.315096,0,125,2,4,1
40.009663,116.315096,0,125,5,4,10
40.009663,116.315096,0,125,2,4,23
40.009658,116.315089,0,125,5,0,9
40.009651,116.315099,0,126,3,1,14
40.009618,116.315121,0,126,5,1,15
40.009615,116.315107,0,125,1,1,21
40.009645,116.315077,0,125,0,2,9
40.009652,116.31507,0,125,0,2,12
40.009652,116.31507,0,125,5,2,12
40.00966,116.315072,0,125,5,2,15
40.009651,116.315072,0,125,5,4,9
40.009649,116.315072,0,126,3,4,14
40.009651,116.315072,0,126,5,4,15
40.009643,116.315074,0,126,5,5,11
40.009646,116.315075,0,126,1,5,20
40.009638,116.315077,0,126,1,0,8
40.009638,116.315077,0,126,3,0,14
40.009639,116.315078,0,126,5,0,15
40.009649,116.315077,0,126,2,0,22
40.009658,116.315077,0,126,1,1,7
40.009668,116.315077,0,127,1,1,20
40.009678,116.315078,0,127,2,1,21
40.009676,116.315078,0,128,5,2,9
40.009676,116.315078,0,128,2,4,20
40.009675,116.315078,0,128,1,6,10
40.009684,116.315077,0,129,5,6,11
40.009693,116.315077,0,130,1,6,18
40.009693,116.315037,0,129,1,0,10
40.009675,116.315009,0,130,1,0,11
40.009668,116.314927,0,130,5,0,11
40.009642,116.314848,0,129,3,0,15
40.009578,116.314902,0,127,3,0,15
40.009536,116.31497,0,126,5,0,20
40.009504,116.315044,0,123,2,1,11
40.009516,116.315066,0,121,1,1,11
40.009516,116.315066,0,121,5,1,12
40.009517,116.315066,0,121,1,2,11
40.009542,116.315052,0,121,5,2,15
40.009565,116.315078,0,123,1,2,22
40.009598,116.315066,0,125,2,2,23
40.009602,116.315038,0,124,0,4,18
40.009597,116.315023,0,124,2,4,22
40.009597,116.315023,0,124,0,5,11
40.009596,116.315024,0,124,5,5,15
40.009607,116.315023,0,124,1,6,11
40.009613,116.315024,0,124,5,6,12
40.009618,116.315023,0,123,1,6,17
40.009618,116.315023,0,123,5,0,9
40.009618,116.315023,0,123,5,0,15
40.009623,116.315023,0,122,1,0,20
40.009634,116.315022,0,122,2,0,20
40.009644,116.315069,0,123,1,1,11
40.009651,116.315128,0,122,5,1,12
40.009655,116.315111,0,123,3,1,15
40.00966,116.315096,0,123,3,1,15
40.009663,116.315095,0,123,1,1,22
40.009671,116.315094,0,124,1,1,22
40.009673,116.315092,0,124,2,1,23
40.009667,116.315093,0,125,1,2,8
40.009672,116.315092,0,125,2,2,21
40.00968,116.315092,0,126,1,3,10
40.00968,116.315092,0,126,5,3,12
40.009684,116.315092,0,126,1,4,11
40.009654,116.315105,0,125,5,4,12
40.009594,116.315134,0,121,5,4,15
40.00956,116.315175,0,118,2,5,17
40.009531,116.315197,0,117,1,6,11
40.009523,116.315159,0,118,5,6,12
40.009503,116.315112,0,120,3,6,16
40.009567,116.314967,0,121,2,6,21
40.00958,116.314958,0,121,1,0,8
40.009592,116.314954,0,121,5,0,9
40.009604,116.314954,0,122,0,0,12
40.009604,116.314954,0,122,3,0,14
40.009609,116.314955,0,122,3,0,14
40.009644,116.315043,0,119,5,0,15
40.009688,116.315097,0,116,1,1,11
40.009736,116.315058,0,115,3,1,14
40.009771,116.314969,0,117,3,1,14
40.009608,116.315231,0,119,1,1,22
40.009589,116.315291,0,122,5,2,10
40.009588,116.315307,0,122,1,2,20
40.009609,116.315286,0,123,2,4,10
40.009606,116.315254,0,124,1,4,10
40.009616,116.315246,0,124,1,2,9
40.009625,116.315211,0,124,5,2,10
40.0096,116.315203,0,124,3,2,15
40.0096,116.315203,0,124,5,2,16
40.009606,116.315202,0,125,2,2,21
40.009583,116.315261,0,126,1,3,12
40.009589,116.315262,0,126,2,3,20
40.00959,116.315263,0,126,3,4,15
40.009593,116.315264,0,126,5,4,15
40.009598,116.315263,0,127,2,4,23
40.009599,116.315262,0,127,1,6,10
40.009593,116.31526,0,127,1,0,8
40.009593,116.31526,0,127,0,0,12
40.0096,116.315258,0,127,3,0,15
40.009651,116.315184,0,129,3,0,15
40.009691,116.315087,0,131,4,0,19
40.009754,116.314978,0,132,1,0,20
40.009781,116.314912,0,133,1,1,11
40.009769,116.314877,0,133,5,1,12
40.009777,116.31488,0,133,3,1,14
40.009785,116.314879,0,133,1,2,8
40.009785,116.314879,0,133,5,2,14
40.009782,116.314879,0,133,3,2,15
40.009786,116.314865,0,134,5,2,15
40.009789,116.314864,0,135,4,2,20
40.009782,116.314866,0,135,3,3,13
40.009774,116.314869,0,135,3,3,15
40.009771,116.31487,0,135,1,3,21
40.009766,116.314871,0,135,1,4,11
40.009769,116.314871,0,136,5,4,13
40.009776,116.314872,0,136,3,4,15
40.009776,116.314872,0,136,7,4,19
40.009782,116.314875,0,137,1,4,23
40.009753,116.314978,0,135,1,5,12
40.009734,116.314984,0,130,0,5,13
40.009734,116.314985,0,129,5,5,13
40.009734,116.314985,0,129,1,5,17
40.009733,116.314986,0,129,1,5,17
40.009724,116.314987,0,129,2,5,17
40.009709,116.314977,0,130,1,6,10
40.009707,116.314976,0,130,1,6,18
40.0097,116.314978,0,131,1,6,18
40.009694,116.31498,0,131,2,6,18
40.009694,116.31498,0,131,3,0,14
40.009694,116.314982,0,131,5,0,15
40.009676,116.315,0,131,3,1,15
40.009655,116.315049,0,131,3,2,15
40.00964,116.315063,0,131,1,2,20
